New_Group_Name,Group_name,TYPE_NAME,ROHM_NAME,ORDERNO,LOTNO,TIDAY,DELIVERYDAY,ALLOC_QTY,NEW_PRODNO,FIN_PROCESS,NEW_RECDAY,NEW_QTY,UploadDate
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI0625001F ,2426F3005H,6/25/2024 0:00,7/9/2024 0:00,4665,1943,Throw_in,,4665,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI0706002F ,2427F7009H,7/6/2024 0:00,7/20/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI0809003F ,2432F6017H,8/9/2024 0:00,8/23/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI0811001F ,2433F1004H,8/11/2024 0:00,8/25/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI0815001F ,2433F5004H,8/15/2024 0:00,8/29/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI0816001F ,2433F6010H,8/16/2024 0:00,8/30/2024 0:00,5195,1943,Throw_in,,5195,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI0917002F ,2438F3004H,9/17/2024 0:00,10/1/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI0917002F ,2438F3005H,9/17/2024 0:00,10/1/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI0917002F ,2438F3007H,9/17/2024 0:00,10/1/2024 0:00,1575,1943,Throw_in,,1575,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI0919002F ,2438F5008H,9/19/2024 0:00,10/3/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI0920002F ,2438F6010H,9/20/2024 0:00,10/4/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI0924002F ,2439F3019H,9/24/2024 0:00,10/8/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI0925002F ,2439F4017H,9/25/2024 0:00,10/9/2024 0:00,514,1943,Throw_in,,514,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI0927002F ,2439F6089H,9/27/2024 0:00,10/11/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI0927002F ,2439F6090H,9/27/2024 0:00,10/11/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI0927002F ,2439F6092H,9/27/2024 0:00,10/11/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI0928002F ,2439F7007H,9/28/2024 0:00,10/12/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI0928002F ,2439F7008H,9/28/2024 0:00,10/12/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI0928002F ,2439F7009H,9/28/2024 0:00,10/12/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI0928002F ,2439F7010H,9/28/2024 0:00,10/12/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI0928002F ,2439F7011H,9/28/2024 0:00,10/12/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI0928002F ,2439F7012H,9/28/2024 0:00,10/12/2024 0:00,656,1943,Throw_in,,656,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI0929002F ,2440F1007H,9/29/2024 0:00,10/13/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI0929002F ,2440F1008H,9/29/2024 0:00,10/13/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI0929002F ,2440F1009H,9/29/2024 0:00,10/13/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI0929002F ,2440F1010H,9/29/2024 0:00,10/13/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI0929002F ,2440F1011H,9/29/2024 0:00,10/13/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI0929002F ,2440F1012H,9/29/2024 0:00,10/13/2024 0:00,285,1943,Throw_in,,285,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI0930002F ,2440F2006H,9/30/2024 0:00,10/14/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI0930002F ,2440F2007H,9/30/2024 0:00,10/14/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI0930002F ,2440F2008H,9/30/2024 0:00,10/14/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI0930002F ,2440F2009H,9/30/2024 0:00,10/14/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI0930002F ,2440F2010H,9/30/2024 0:00,10/14/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI0930002F ,2440F2011H,9/30/2024 0:00,10/14/2024 0:00,149,1943,Throw_in,,149,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI1001002F ,2440F3007H,10/1/2024 0:00,10/15/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI1001002F ,2440F3008H,10/1/2024 0:00,10/15/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI1001002F ,2440F3009H,10/1/2024 0:00,10/15/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI1001002F ,2440F3010H,10/1/2024 0:00,10/15/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI1001002F ,2440F3011H,10/1/2024 0:00,10/15/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UI1001002F ,2440F3012H,10/1/2024 0:00,10/15/2024 0:00,566,1943,Throw_in,,566,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UIT05425   ,2426F5031H,6/27/2024 0:00,7/11/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UIV02196   ,2433F3039H,8/13/2024 0:00,8/27/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UIW00481   ,2436F1060H,9/1/2024 0:00,9/15/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,EQFN100V08,BD68332MEV-ZE2      ,4UIW00481   ,2436F1061H,9/1/2024 0:00,9/15/2024 0:00,5200,1943,Throw_in,,5200,10/1/2024 0:00
OUT_MAP,MAP,UQFN28V40A,BM8864MWV-ZE2       ,4UIW03995   ,2439F3035H,9/24/2024 0:00,10/4/2024 0:00,19600,0892,FT,9/30/2024 6:27,19491,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BD92B17MWV-ZE2      ,4UIW02625   ,2438F1050H,9/15/2024 0:00,9/25/2024 0:00,4292,0892,FT,9/28/2024 18:39,4253,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BD92B17MWV-ZE2      ,4UIW02630   ,2438F2021H,9/16/2024 0:00,9/26/2024 0:00,1234,0892,FT,9/23/2024 13:43,1120,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BD92B17MWV-ZE2      ,4UIW02637   ,2438F4020H,9/18/2024 0:00,9/28/2024 0:00,9800,0892,FT,9/30/2024 19:33,9705,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BD92B17MWV-ZE2      ,4UIW02637   ,2438F4024H,9/18/2024 0:00,9/28/2024 0:00,3617,0892,FT,9/27/2024 14:59,3293,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIW03374   ,2438F5046H,9/19/2024 0:00,9/29/2024 0:00,2447,0907,Throw_in,,2447,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIW03582   ,2438F6054H,9/20/2024 0:00,9/30/2024 0:00,2473,0907,Throw_in,,2473,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIW04001   ,2439F4032H,9/25/2024 0:00,10/5/2024 0:00,9800,0907,Throw_in,,9800,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIW04001   ,2439F4039H,9/25/2024 0:00,10/5/2024 0:00,4634,0907,Throw_in,,4634,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIW05032   ,2439F6133H,9/27/2024 0:00,10/7/2024 0:00,9800,0907,Throw_in,,9800,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIW05032   ,2439F6136H,9/27/2024 0:00,10/7/2024 0:00,9800,0892,FT,10/1/2024 6:40,9659,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIW05032   ,2439F6137H,9/27/2024 0:00,10/7/2024 0:00,9800,0907,Throw_in,,9800,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIW05247   ,2439F7058H,9/28/2024 0:00,10/8/2024 0:00,9800,0907,Throw_in,,9800,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIW05415   ,2440F1043H,9/29/2024 0:00,10/9/2024 0:00,9800,0892,FT,10/1/2024 6:22,9697,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIW05415   ,2440F1044H,9/29/2024 0:00,10/9/2024 0:00,3428,0907,Throw_in,,3428,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIW05415   ,2440F1045H,9/29/2024 0:00,10/9/2024 0:00,9800,0892,FT,10/1/2024 6:57,9690,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIW05415   ,2440F1047H,9/29/2024 0:00,10/9/2024 0:00,9800,0892,FT,10/1/2024 7:35,9682,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIW05415   ,2440F1048H,9/29/2024 0:00,10/9/2024 0:00,9800,0907,Throw_in,,9800,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIW05415   ,2440F1049H,9/29/2024 0:00,10/9/2024 0:00,9800,0907,Throw_in,,9800,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIW05415   ,2440F1050H,9/29/2024 0:00,10/9/2024 0:00,9800,0907,Throw_in,,9800,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIW05415   ,2440F1051H,9/29/2024 0:00,10/9/2024 0:00,9800,0907,Throw_in,,9800,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIW05423   ,2440F2044H,9/30/2024 0:00,10/10/2024 0:00,9800,0907,Throw_in,,9800,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIW05423   ,2440F2045H,9/30/2024 0:00,10/10/2024 0:00,9800,0907,Throw_in,,9800,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIW05423   ,2440F2046H,9/30/2024 0:00,10/10/2024 0:00,7979,0907,Throw_in,,7979,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIW05423   ,2440F2047H,9/30/2024 0:00,10/10/2024 0:00,9800,0907,Throw_in,,9800,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIW05423   ,2440F2048H,9/30/2024 0:00,10/10/2024 0:00,9800,0907,Throw_in,,9800,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIW05423   ,2440F2049H,9/30/2024 0:00,10/10/2024 0:00,7976,0907,Throw_in,,7976,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIW05423   ,2440F2050H,9/30/2024 0:00,10/10/2024 0:00,9800,0907,Throw_in,,9800,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIW05423   ,2440F2051H,9/30/2024 0:00,10/10/2024 0:00,9800,0907,Throw_in,,9800,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIW05423   ,2440F2052H,9/30/2024 0:00,10/10/2024 0:00,2454,0907,Throw_in,,2454,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIX00008   ,2440F3035H,10/1/2024 0:00,10/11/2024 0:00,9800,0907,Throw_in,,9800,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIX00008   ,2440F3036H,10/1/2024 0:00,10/11/2024 0:00,9800,0907,Throw_in,,9800,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIX00008   ,2440F3037H,10/1/2024 0:00,10/11/2024 0:00,1352,0907,Throw_in,,1352,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIX00008   ,2440F3038H,10/1/2024 0:00,10/11/2024 0:00,9800,0907,Throw_in,,9800,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIX00008   ,2440F3039H,10/1/2024 0:00,10/11/2024 0:00,9800,0907,Throw_in,,9800,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIX00008   ,2440F3040H,10/1/2024 0:00,10/11/2024 0:00,9800,0907,Throw_in,,9800,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIX00008   ,2440F3041H,10/1/2024 0:00,10/11/2024 0:00,9800,0907,Throw_in,,9800,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIX00008   ,2440F3042H,10/1/2024 0:00,10/11/2024 0:00,1737,0907,Throw_in,,1737,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIX00008   ,2440F3043H,10/1/2024 0:00,10/11/2024 0:00,9800,0907,Throw_in,,9800,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIX00008   ,2440F3044H,10/1/2024 0:00,10/11/2024 0:00,9800,0907,Throw_in,,9800,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIX00008   ,2440F3045H,10/1/2024 0:00,10/11/2024 0:00,9800,0907,Throw_in,,9800,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIX00008   ,2440F3046H,10/1/2024 0:00,10/11/2024 0:00,9800,0907,Throw_in,,9800,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIX00008   ,2440F3047H,10/1/2024 0:00,10/11/2024 0:00,9800,0907,Throw_in,,9800,10/1/2024 0:00
OUT_MAP,MAP,UQFN40V50A,BM92T36MWV-ZE2      ,4UIX00008   ,2440F3048H,10/1/2024 0:00,10/11/2024 0:00,2139,0907,Throw_in,,2139,10/1/2024 0:00
MAP,MAP,UQFN48FV60,BD96801Q04-CE2      ,4UJV00012   ,2435E6015H,8/30/2024 0:00,9/18/2024 0:00,2304,0892,FT,9/18/2024 11:58,2070,10/1/2024 0:00
MAP,MAP,UQFN48FV60,BD96801Q05-CE2      ,4UJV00011   ,2435E6013H,8/30/2024 0:00,9/18/2024 0:00,2304,1001,TAPING,9/28/2024 16:35,2040,10/1/2024 0:00
MAP,MAP,UQFN48FV60,BD96801Q81-CE2      ,4UJW00001   ,2436E2004H,9/2/2024 0:00,9/24/2024 0:00,2304,1001,TAPING,9/30/2024 21:41,2068,10/1/2024 0:00
MAP,MAP,UQFN48FV60,BD96801Q81-CE2      ,4UJW00001   ,2436E2005H,9/2/2024 0:00,9/24/2024 0:00,2304,1001,TAPING,10/1/2024 5:01,2000,10/1/2024 0:00
MAP,MAP,UQFN48FV60,BD96801Q81-CE2      ,4UJW00001   ,2436E2006H,9/2/2024 0:00,9/24/2024 0:00,2304,1001,TAPING,10/1/2024 5:58,2121,10/1/2024 0:00
MAP,MAP,UQFN48FV60,BD96801Q81-CE2      ,4UJW00001   ,2436E2007H,9/2/2024 0:00,9/24/2024 0:00,2304,0201,DB,9/5/2024 8:51,2304,10/1/2024 0:00
MAP,MAP,UQFN48FV60,BD96801Q81-CE2      ,4UJW00001   ,2436E2008H,9/2/2024 0:00,9/24/2024 0:00,2304,0750,FL,9/30/2024 23:52,2270,10/1/2024 0:00
MAP,MAP,UQFN48FV60,BD96801Q81-CE2      ,4UJW00001   ,2436E2009H,9/2/2024 0:00,9/24/2024 0:00,1349,0101,DC,9/3/2024 7:29,1349,10/1/2024 0:00
MAP,MAP,UQFN48FV60,BD96801Q81-CE2      ,4UJW00002   ,2436E3002H,9/3/2024 0:00,9/24/2024 0:00,2304,0750,FL,9/30/2024 7:16,2217,10/1/2024 0:00
MAP,MAP,UQFN48FV60,BD96801Q81-CE2      ,4UJW00002   ,2436E3003H,9/3/2024 0:00,9/24/2024 0:00,2304,0750,FL,9/30/2024 12:04,2156,10/1/2024 0:00
MAP,MAP,UQFN48FV60,BD96801Q81-CE2      ,4UJW00002   ,2436E3004H,9/3/2024 0:00,9/24/2024 0:00,2304,0206,MLD,9/29/2024 17:27,2297,10/1/2024 0:00
MAP,MAP,UQFN48FV60,BD96801Q81-CE2      ,4UJW00002   ,2436E3005H,9/3/2024 0:00,9/24/2024 0:00,2275,0203,WB,10/1/2024 2:17,2343,10/1/2024 0:00
MAP,MAP,UQFN48FV60,BD96805Q17-CFX      ,240827P900A ,2435E3012H,8/27/2024 0:00,9/10/2024 0:00,2219,0101,DC,8/28/2024 3:23,2219,10/1/2024 0:00
MAP,MAP,UQFN64SAV8,BU7335MWV-ME2       ,4UIW02218   ,2437A5688H,9/12/2024 0:00,9/26/2024 0:00,1728,0893,FT,10/1/2024 0:28,1587,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26701MWV-E2       ,4UIW02460   ,2437A7326H,9/14/2024 0:00,9/28/2024 0:00,530,0502,PL,9/17/2024 4:08,546,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26701MWV-E2       ,4UIW03424   ,2438A5416H,9/19/2024 0:00,10/3/2024 0:00,2304,0892,FT,10/1/2024 3:52,2046,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26701MWV-E2       ,4UIW03424   ,2438A5417H,9/19/2024 0:00,10/3/2024 0:00,2304,0892,FT,9/30/2024 15:55,2001,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26701MWV-E2       ,4UIW03424   ,2438A5418H,9/19/2024 0:00,10/3/2024 0:00,778,0892,FT,10/1/2024 7:24,719,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26701MWV-E2       ,4UIW03835   ,2438A7418H,9/21/2024 0:00,10/5/2024 0:00,2304,0750,FL,9/29/2024 13:37,2099,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26701MWV-E2       ,4UIW03835   ,2438A7419H,9/21/2024 0:00,10/5/2024 0:00,2304,0750,FL,9/29/2024 10:53,2180,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26701MWV-E2       ,4UIW03835   ,2438A7420H,9/21/2024 0:00,10/5/2024 0:00,773,0750,FL,9/27/2024 10:35,740,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26701MWV-E2       ,4UIW04035   ,2439A1282H,9/22/2024 0:00,10/6/2024 0:00,2304,0502,PL,9/25/2024 14:42,2174,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26701MWV-E2       ,4UIW04035   ,2439A1283H,9/22/2024 0:00,10/6/2024 0:00,2304,0502,PL,9/26/2024 18:02,2226,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26701MWV-E2       ,4UIW04035   ,2439A1284H,9/22/2024 0:00,10/6/2024 0:00,774,0750,FL,9/29/2024 5:18,836,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26701MWV-E2       ,4UIW04840   ,2439A5312H,9/26/2024 0:00,10/10/2024 0:00,2304,0502,PL,9/30/2024 14:18,2233,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26701MWV-E2       ,4UIW04840   ,2439A5313H,9/26/2024 0:00,10/10/2024 0:00,2304,0502,PL,10/1/2024 2:02,2239,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26701MWV-E2       ,4UIW04840   ,2439A5314H,9/26/2024 0:00,10/10/2024 0:00,905,0502,PL,9/30/2024 19:01,910,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26701MWV-E2       ,4UIW05278   ,2439A7369H,9/28/2024 0:00,10/12/2024 0:00,2304,0203,WB,9/30/2024 4:07,2286,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26701MWV-E2       ,4UIW05278   ,2439A7370H,9/28/2024 0:00,10/12/2024 0:00,2304,0206,MLD,10/1/2024 6:18,2288,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26701MWV-E2       ,4UIW05278   ,2439A7371H,9/28/2024 0:00,10/12/2024 0:00,888,0206,MLD,10/1/2024 6:43,901,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26701MWV-E2       ,4UIW05455   ,2440A1333H,9/29/2024 0:00,10/13/2024 0:00,2304,0203,WB,10/1/2024 5:58,2283,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26701MWV-E2       ,4UIW05455   ,2440A1334H,9/29/2024 0:00,10/13/2024 0:00,2304,0101,DC,9/29/2024 9:06,2304,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26701MWV-E2       ,4UIW05455   ,2440A1335H,9/29/2024 0:00,10/13/2024 0:00,790,0203,WB,10/1/2024 3:11,811,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26701MWV-E2       ,4UIW05610   ,2440A2214H,9/30/2024 0:00,10/14/2024 0:00,2304,0101,DC,10/1/2024 4:29,2304,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26701MWV-E2       ,4UIW05610   ,2440A2215H,9/30/2024 0:00,10/14/2024 0:00,2304,0101,DC,10/1/2024 4:29,2304,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26701MWV-E2       ,4UIW05610   ,2440A2216H,9/30/2024 0:00,10/14/2024 0:00,896,0101,DC,10/1/2024 4:29,896,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26701MWV-E2       ,4UIX00048   ,2440A3322H,10/1/2024 0:00,10/15/2024 0:00,2304,0000,Throw_in,,2304,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26701MWV-E2       ,4UIX00048   ,2440A3323H,10/1/2024 0:00,10/15/2024 0:00,2304,0000,Throw_in,,2304,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26701MWV-E2       ,4UIX00048   ,2440A3324H,10/1/2024 0:00,10/15/2024 0:00,871,0000,Throw_in,,871,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW03001   ,2438A3355H,9/17/2024 0:00,10/1/2024 0:00,2304,0502,PL,9/21/2024 13:36,2231,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW03166   ,2438A4323H,9/18/2024 0:00,10/2/2024 0:00,2304,0893,FT,10/1/2024 1:27,2088,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW03166   ,2438A4324H,9/18/2024 0:00,10/2/2024 0:00,2304,0892,FT,9/30/2024 23:06,1988,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW03751   ,2439F3010H,9/24/2024 0:00,10/8/2024 0:00,200,0254,Throw_in,,200,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6001H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6002H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6003H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6004H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6005H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
MAP,MAP,UQFN68AV80,BD26702MWV-E2       ,4UIW05030   ,2439F6006H,9/27/2024 0:00,10/11/2024 0:00,2000,0254,Throw_in,,2000,10/1/2024 0:00
